offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,0,0,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gpt-4o,4,0.7142857142857143,1.6,1.4999999999985003,True,1,1,2.4999999999974998,3.999999999996,5,target,False
1,1,0,0,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.30000000000000004,0.9820137900369085,0.02734678679618287,4.894585164475223,0.8,gpt-4o,4,0.7142857142857143,1.9578340657920472,2.394585164477723,True,2,1,4.9999999999949996,8.894585164471223,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.499999999999,0.9864230830552365,0.02734678679618287,5.4836509079742495,0.8,gpt-4o,4,0.7142857142857143,2.1934603631918934,2.9836509079767497,True,3,1,7.499999999992499,14.378236072445473,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.4,0.9843707299515929,0.02734678679618287,5.189727209848246,0.8,gpt-4o,4,0.7142857142857143,2.0758908839413746,2.689727209850746,True,4,1,9.999999999989999,19.567963282293718,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,5,1,12.499999999987498,24.314467172862834,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.46399375130054443, 0.5360062486994556]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.09999999999999998,0.9762070576008355,0.02734678679618287,4.299929663302359,0.8,gpt-4o,4,0.7142857142857143,1.7199718653226639,1.7999296633048596,True,6,1,14.999999999984997,28.61439683616519,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.18494633023339158, 0.8150536697666084]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.17,0.9784223994756605,0.02734678679618287,4.508791030801659,0.8,gpt-4o,4,0.7142857142857143,1.8035164123224674,2.0087910308041597,True,7,1,17.499999999982496,33.12318786696685,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.8488187048904017, 0.1511812951095983]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.21428571429999999,0.979718398172311,0.02734678679618287,4.640505637873975,0.8,gpt-4o,4,0.7142857142857143,1.8562022551514463,2.1405056378764753,True,8,1,19.999999999979995,37.76369350484083,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.7035068954555301, 0.2964931045444698]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,9,1,22.499999999977494,42.510197395409946,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.3584812851635826, 0.6415187148364174]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.0555555556,0.025313114606842956,0.02734678679618287,0.3693697644692462,0.8,gpt-4o,4,0.7142857142857143,369369764.46924615,0.3693697644667464,True,10,1,22.499999999979995,42.879567159879194,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.32987279374068756, 0.6701272062593124]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,gpt-4o,4,0.7142857142857143,1.6,0.75,True,1,2,1.25,2.0,5,target,False
1,1,0,0,general,"[0.5, 0.5]","[0.2085414304445915, 0.7914585695554085]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.30000000000000004,0.9820137900369085,0.02734678679618287,4.894585164475223,0.8,gpt-4o,4,0.7142857142857143,1.9578340657920472,2.394585164477723,True,2,2,3.7499999999974998,6.894585164475223,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.2275945882107433, 0.7724054117892567]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.30000000000000004,0.9820137900369085,0.02734678679618287,4.894585164475223,0.8,gpt-4o,4,0.7142857142857143,1.9578340657920472,2.394585164477723,True,3,2,6.2499999999949996,11.789170328950446,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5155362552105347, 0.4844637447894653]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.4,0.9843707299515929,0.02734678679618287,5.189727209848246,0.8,gpt-4o,4,0.7142857142857143,2.0758908839413746,2.689727209850746,True,4,2,8.7499999999925,16.97889753879869,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.28382972269341733, 0.7161702773065827]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.499999999999,0.9864230830552365,0.02734678679618287,5.4836509079742495,0.8,gpt-4o,4,0.7142857142857143,2.1934603631918934,2.9836509079767497,True,5,2,11.249999999989999,22.462548446772942,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.29016849654180055, 0.7098315034581995]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.499999999999,0.9864230830552365,0.02734678679618287,5.4836509079742495,0.8,gpt-4o,4,0.7142857142857143,2.1934603631918934,2.9836509079767497,True,6,2,13.749999999987498,27.946199354747193,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5423443904859317, 0.4576556095140682]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.33330000000000004,0.9828350439113613,0.02734678679618287,4.993013037115891,0.8,gpt-4o,4,0.7142857142857143,1.997205214848354,2.4930130371183914,True,7,2,16.249999999984997,32.93921239186309,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5598469351309101, 0.44015306486908995]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.3571428571428571,0.983400316583176,0.02734678679618287,5.063396576782742,0.8,gpt-4o,4,0.7142857142857143,2.025358630715122,2.563396576785242,True,8,2,18.749999999982496,38.00260896864583,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.29882523038608555, 0.7011747696139145]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.375,0.983811653801363,0.02734678679618287,5.116062333818755,0.8,gpt-4o,4,0.7142857142857143,2.046424933529549,2.6160623338212554,True,9,2,21.249999999979995,43.118671302464584,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.3527255687499119, 0.6472744312500881]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.278,0.9814501847450097,0.02734678679618287,4.829473600450484,0.8,gpt-4o,4,0.7142857142857143,1.9317894401821256,2.3294736004529843,True,10,2,23.749999999977494,47.94814490291507,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.617853054396509, 0.38214694560349105]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,gpt-4o,4,0.7142857142857143,1.6,0.75,True,1,3,1.25,2.0,5,target,False
0,0,4,4,general,"[0.5, 0.5]","[0.5732203564362721, 0.42677964356372794]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,2,3,1.2500000000024998,3.1320246085638903,5,target,True
0,0,4,4,general,"[0.5, 0.5]","[0.3628126781405726, 0.6371873218594274]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,3,3,1.2500000000049996,4.264049217127781,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.926568316648363, 0.07343168335163697]",0.49999999999999956,3.0000000000000004,3.5,0,0.49999999999999956,0.4,0.15257412682243326,0.02734678679618287,1.8625407973316075,0.8,gpt-4o,4,0.7142857142857143,3.725081594663218,1.362540797331608,True,4,3,1.7500000000049991,6.1265900144593886,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.46651116573596707, 0.5334888342640329]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,5,3,4.250000000002499,10.873093905028504,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.6298615989365015, 0.37013840106349855]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,6,3,4.250000000004999,12.005118513592395,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.44358410355506017, 0.5564158964449398]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4762070576018354,0.02734678679618287,2.299929663306359,0.8,gpt-4o,4,0.7142857142857143,1.839943730645087,1.0499296633063588,True,7,3,5.500000000004999,14.305048176898755,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.8361410007754398, 0.16385899922456015]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.07142857142857142,0.9752403680203274,0.02734678679618287,4.214430251919103,0.8,gpt-4o,4,0.7142857142857143,1.685772100769327,1.7144302519216028,True,8,3,8.000000000002498,18.519478428817855,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.9334320437422914, 0.06656795625770866]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gpt-4o,4,0.7142857142857143,1.6,1.4999999999985003,True,9,3,10.499999999999996,22.519478428813855,5,target,True
0,0,4,4,general,"[0.5, 0.5]","[0.6387132424070316, 0.3612867575929684]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.05555555555555558,0.029538893937342308,0.02734678679618287,0.38627288166425955,0.8,gpt-4o,4,0.7142857142857143,386272881.66425955,0.38627288166175977,True,10,3,10.500000000002496,22.905751310478113,5,target,True
0,0,4,4,general,"[0.5, 0.5]","[0.5497241330291232, 0.4502758669708769]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.0,0.027346786795182883,0.02734678679618287,0.21877429436546303,0.8,gpt-4o,4,0.7142857142857143,218774294.36546302,0.21877429436296325,True,1,4,2.4997781622460025e-12,0.21877429436546303,5,target,False
0,0,4,4,general,"[0.5, 0.5]","[0.7336375323409052, 0.2663624676590947]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,2,4,4.999556324492005e-12,1.3507989029293537,5,target,True
0,0,4,4,general,"[0.5, 0.5]","[0.5706042607102014, 0.4293957392897986]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,3,4,7.499334486738007e-12,2.482823511493244,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.3405710104879549, 0.6594289895120451]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.4,0.04742587317656671,0.02734678679618287,1.4419477827481413,0.8,gpt-4o,4,0.7142857142857143,1441947782.7481413,1.4419477827456415,True,4,4,9.99911264898401e-12,3.9247712942413853,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.46662814026096844, 0.5333718597390316]",0.625,2.875,3.5,0,0.625,0.25,0.23070775727566772,0.02734678679618287,1.7465038905731167,0.8,gpt-4o,4,0.7142857142857143,2.7944062249169868,1.1215038905731167,True,5,4,0.6250000000099991,5.671275184814502,5,target,True
0,0,4,4,general,"[0.5, 0.5]","[0.8272770389049926, 0.17272296109500734]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.0413736510590754,0.02734678679618287,1.1320246085638905,0.8,gpt-4o,4,0.7142857142857143,1132024608.5638905,1.1320246085613908,True,6,4,0.6250000000124989,6.803299793378392,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.33954122582304824, 0.6604587741769518]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.33299999999999996,0.04328438301774107,0.02734678679618287,1.233953250684267,0.8,gpt-4o,4,0.7142857142857143,1233953250.6842668,1.2339532506817672,True,7,4,0.6250000000149987,8.037253044062659,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.5813174316725651, 0.41868256832743495]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.0,0.027346786795182883,0.02734678679618287,0.21877429436546303,0.8,gpt-4o,4,0.7142857142857143,218774294.36546302,0.21877429436296325,True,8,4,0.6250000000174984,8.256027338428122,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.49280247968744706, 0.5071975203125529]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,9,4,3.1250000000149982,13.002531228997238,5,target,True
0,1,3,2,general,"[0.5, 0.5]","[0.18214395141343187, 0.8178560485865681]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.1667,0.03444677944909187,0.02734678679618287,0.7234599792668133,0.8,gpt-4o,4,0.7142857142857143,723459979.2668133,0.7234599792643135,True,10,4,3.125000000017498,13.725991208264052,5,target,True
