offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,0,0,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gpt-4o,4,0.7142857142857143,1.6,1.4999999999985003,True,1,1,2.4999999999974998,3.999999999996,5,none,False
0,1,3,2,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.19999999999999998,0.020691112269087958,0.02734678679618287,0.7635801676896548,0.8,gpt-4o,4,0.7142857142857143,763580167.6896547,0.763580167687155,True,2,1,2.4999999999999996,4.763580167685655,5,none,False
0,1,3,2,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",2.4997781622460025e-12,3.4999999999975,3.5,0,2.4997781622460025e-12,0.30000000000000004,0.017986209961091557,0.02734678679618287,1.0384748441719551,0.8,gpt-4o,4,0.7142857142857143,1038474844.1719551,1.0384748441694553,True,3,1,2.5000000000024993,5.80205501185761,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.4,0.9843707299515929,0.02734678679618287,5.189727209848246,0.8,gpt-4o,4,0.7142857142857143,2.0758908839413746,2.689727209850746,True,4,1,4.999999999999999,10.991782221705856,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,5,1,7.499999999997499,15.738286112274974,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.46399375130054443, 0.5360062486994556]",2.0,1.5,3.5,0,2.0,0.09999999999999998,0.7762070576018354,0.02734678679618287,3.4999296633063586,0.8,gpt-4o,4,0.7142857142857143,1.7499648316531793,1.4999296633063586,True,6,1,9.499999999997499,19.23821577558133,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.18494633023339158, 0.8150536697666084]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.19999999999999998,0.979308887728912,0.02734678679618287,4.598051269528951,0.8,gpt-4o,4,0.7142857142857143,1.8392205078134198,2.0980512695314513,True,7,1,11.999999999994998,23.836267045110283,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.8488187048904017, 0.1511812951095983]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.19999999999999998,0.979308887728912,0.02734678679618287,4.598051269528951,0.8,gpt-4o,4,0.7142857142857143,1.8392205078134198,2.0980512695314513,True,8,1,14.499999999992497,28.434318314639235,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.7035068954555301, 0.2964931045444698]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.25,0.9807077572746677,0.02734678679618287,4.746503890569117,0.8,gpt-4o,4,0.7142857142857143,1.8986015562295455,2.246503890571617,True,9,1,16.999999999989996,33.18082220520835,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.3584812851635826, 0.6415187148364174]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.060000000000000026,0.9748430640704315,0.02734678679618287,4.180187974895029,0.8,gpt-4o,4,0.7142857142857143,1.6720751899596837,1.680187974897529,True,10,1,19.499999999987494,37.36101018010338,5,none,False
