offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
0,1,3,2,general,"[0.5, 0.5]","[0.32987279374068756, 0.6701272062593124]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,1,2,1.25,2.0,5,non_target,False
0,1,3,2,general,"[0.5, 0.5]","[0.2085414304445915, 0.7914585695554085]",1.25,2.25,3.5,0,1.25,0.16666666666666666,0.4783216367393063,0.02734678679618287,2.498864170332433,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9990913362659462,1.2488641703324328,True,2,2,2.5,4.498864170332433,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.2275945882107433, 0.7724054117892567]",0.625,2.875,3.5,0,0.625,0.09999999999999998,0.21858562896842987,0.02734678679618287,1.2694439487727367,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.0311103180363785,0.6444439487727367,True,3,2,3.125,5.7683081191051695,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5155362552105347, 0.4844637447894653]",1.25,2.25,3.5,0,1.25,0.16666666666666666,0.4655548043337889,0.02734678679618287,2.447796840710363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9582374725682903,1.197796840710363,True,4,2,4.375,8.216104959815532,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.28382972269341733, 0.7161702773065827]",0.49999999999999956,3.0000000000000004,3.5,0,0.49999999999999956,0.09999999999999998,0.16858562896842982,0.02734678679618287,1.0694439487727365,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.138887897545475,0.569443948772737,True,5,2,4.875,9.285548908588268,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.29016849654180055, 0.7098315034581995]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,6,2,5.625,10.754992857361005,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.5423443904859317, 0.4576556095140682]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,7,2,6.875,13.02443680613374,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.5598469351309101, 0.44015306486908995]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,8,2,7.625,14.493880754906478,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.29882523038608555, 0.7011747696139145]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.25,0.29470168217428366,0.02734678679618287,2.0024795901675807,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.4029755082010964,1.1691462568342472,True,9,2,8.458333333333334,16.49636034507406,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.3527255687499119, 0.6472744312500881]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,10,2,9.708333333333334,18.765804293846795,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.617853054396509, 0.38214694560349105]",0.625,2.875,3.5,0,0.625,0.0,0.22265321320381715,0.02734678679618287,1.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.375,True,1,3,0.625,1.0,5,non_target,False
1,0,2,3,general,"[0.5, 0.5]","[0.5732203564362721, 0.42677964356372794]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,2,3,1.875,3.0,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.3628126781405726, 0.6371873218594274]",1.5,2.0,3.5,0,1.5,0.09999999999999998,0.5685856289684299,0.02734678679618287,2.6694439487727366,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.7796292991818243,1.1694439487727366,True,3,3,3.375,5.669443948772736,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.926568316648363, 0.07343168335163697]",1.666666666666667,1.833333333333333,3.5,0,1.666666666666667,0.16666666666666666,0.6322214710004556,0.02734678679618287,3.11446350737703,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8686781044262177,1.447796840710363,True,4,3,5.041666666666667,8.783907456149766,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.46651116573596707, 0.5334888342640329]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,5,3,6.291666666666667,11.053351404922502,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.6298615989365015, 0.37013840106349855]",1.5,2.0,3.5,0,1.5,0.19999999999999998,0.5639354619008337,0.02734678679618287,2.9365575662166377,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.957705044144425,1.4365575662166377,True,6,3,7.791666666666667,13.98990897113914,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.44358410355506017, 0.5564158964449398]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,7,3,8.541666666666668,15.459352919911877,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.8361410007754398, 0.16385899922456015]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.0,0.27265321320381714,0.02734678679618287,1.2,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.599999999999999,0.4499999999999995,True,8,3,9.291666666666668,16.65935291991188,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.9334320437422914, 0.06656795625770866]",1.25,2.25,3.5,0,1.25,0.08333333333333334,0.4693020664570846,0.02734678679618287,2.224690651108308,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.7797525208866465,0.974690651108308,True,9,3,10.541666666666668,18.884043571020186,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.6387132424070316, 0.3612867575929684]",0.49999999999999956,3.0000000000000004,3.5,0,0.49999999999999956,0.09999999999999998,0.16858562896842982,0.02734678679618287,1.0694439487727365,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.138887897545475,0.569443948772737,True,10,3,11.041666666666668,19.953487519792922,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.5497241330291232, 0.4502758669708769]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.16666666666666666,0.2988881376671222,0.02734678679618287,1.7811301740436964,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.1373562088524354,0.947796840710363,True,1,4,0.8333333333333335,1.7811301740436964,5,non_target,False
0,0,4,4,general,"[0.5, 0.5]","[0.7336375323409052, 0.2663624676590947]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,2,4,1.583333333333334,3.250574122816433,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.5706042607102014, 0.4293957392897986]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.09999999999999998,0.3019189623017632,0.02734678679618287,1.6027772821060697,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9233327385272834,0.7694439487727363,True,3,4,2.4166666666666674,4.853351404922503,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.3405710104879549, 0.6594289895120451]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.0,0.30598654653715046,0.02734678679618287,1.3333333333333333,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.5999999999999996,0.4999999999999998,True,4,4,3.250000000000001,6.186684738255836,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.46662814026096844, 0.5333718597390316]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,5,4,4.500000000000001,8.186684738255835,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.8272770389049926, 0.17272296109500734]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,6,4,5.250000000000002,9.656128687028572,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.33954122582304824, 0.6604587741769518]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,7,4,6.000000000000002,11.125572635801309,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5813174316725651, 0.41868256832743495]",1.25,2.25,3.5,0,1.25,0.0555555555555558,0.47468688539059056,0.02734678679618287,2.166864847477253,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.7334918779818025,0.9168648474772532,True,8,4,7.250000000000002,13.292437483278562,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.49280247968744706, 0.5071975203125529]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4762070576018354,0.02734678679618287,2.299929663306359,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.839943730645087,1.0499296633063588,True,9,4,8.500000000000002,15.59236714658492,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.18214395141343187, 0.8178560485865681]",1.25,2.25,3.5,0,1.25,0.07142857142857142,0.47524036802132746,0.02734678679618287,2.2144302519231025,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.771544201538482,0.9644302519231025,True,10,4,9.750000000000002,17.80679739850802,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.18901761918886073, 0.8109823808111393]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,1,5,1.25,2.0,5,non_target,False
1,1,0,0,general,"[0.5, 0.5]","[0.5788810021592288, 0.4211189978407712]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,2,5,2.5,4.0,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.549886942352921, 0.450113057647079]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,3,5,3.2500000000000004,5.469443948772737,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.39485000347390675, 0.6051499965260932]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,4,5,4.5,7.469443948772737,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.4011449908744037, 0.5988550091255963]",1.25,2.25,3.5,0,1.25,0.125,0.47702263008997436,0.02734678679618287,2.374620524687486,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8996964197499888,1.124620524687486,True,5,5,5.75,9.844064473460223,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.11611899534691206, 0.8838810046530879]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,6,5,7.0,12.11350842223296,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.2646302131850078, 0.7353697868149922]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,7,5,7.75,13.582952371005696,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.8171737925041221, 0.18282620749587788]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4762070576018354,0.02734678679618287,2.299929663306359,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.839943730645087,1.0499296633063588,True,8,5,9.0,15.882882034312054,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.34077101266250653, 0.6592289873374935]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,9,5,10.25,17.882882034312054,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.743049634737194, 0.256950365262806]",1.0,2.5,3.5,0,1.0,0.07142857142857142,0.369804094621648,0.02734678679618287,1.7926851583243846,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.7926851583243846,0.7926851583243846,True,10,5,11.25,19.67556719263644,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.597256158261434, 0.4027438417385661]",1.0,2.5,3.5,0,1.0,0.0,0.37265321320381717,0.02734678679618287,1.6,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.6000000000000001,True,1,6,1.0,1.6,5,non_target,False
0,1,3,2,general,"[0.5, 0.5]","[0.5924803341392044, 0.40751966586079563]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,2,6,1.7500000000000004,3.0694439487727365,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.18629205259476045, 0.8137079474052396]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,3,6,2.500000000000001,4.538887897545473,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.42806459571234345, 0.5719354042876565]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,4,6,3.750000000000001,6.808331846318209,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5724564390326994, 0.4275435609673007]",1.6675,1.8325,3.5,0,1.6675,0.125,0.6440226300899743,0.02734678679618287,3.042620524687486,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8246599848200815,1.3751205246874858,True,5,6,5.4175,9.850952371005695,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.6204681503151772, 0.3795318496848228]",0.625,2.875,3.5,0,0.625,0.07142857142857142,0.21980409462164802,0.02734678679618287,1.1926851583243847,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9082962533190155,0.5676851583243847,True,6,6,6.0425,11.04363752933008,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.3247595480947112, 0.6752404519052888]",0.625,2.875,3.5,0,0.625,0.09999999999999998,0.21858562896842987,0.02734678679618287,1.2694439487727367,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.0311103180363785,0.6444439487727367,True,7,6,6.6675,12.313081478102816,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.5450432693863732, 0.4549567306136268]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,8,6,7.9175,14.582525426875552,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.8762571292233212, 0.12374287077667875]",0.25,3.25,3.5,0,0.25,0.09999999999999998,0.06858562896842985,0.02734678679618287,0.6694439487727365,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.677775795090946,0.4194439487727365,True,9,6,8.1675,15.251969375648288,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.3134604358774936, 0.6865395641225064]",1.25,2.25,3.5,0,1.25,0.07142857142857142,0.47524036802132746,0.02734678679618287,2.2144302519231025,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.771544201538482,0.9644302519231025,True,10,6,9.4175,17.46639962757139,5,non_target,True
1,0,2,3,general,"[0.5, 0.5]","[0.442058618602971, 0.557941381397029]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,1.4999999999985003,True,1,7,2.4999999999974998,3.999999999996,5,non_target,False
1,1,0,0,general,"[0.5, 0.5]","[0.1502725190326918, 0.8497274809673082]",1.25,2.25,3.5,0,1.25,0.30000000000000004,0.4586263489399246,0.02734678679618287,2.8010354000872875,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.24082832006983,1.5510354000872875,True,2,7,3.7499999999974998,6.801035400083288,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.8317601479183413, 0.1682398520816587]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,3,7,4.9999999999975,9.070479348856024,5,non_target,True
1,1,0,0,general,"[0.5, 0.5]","[0.35578550681009957, 0.6442144931899004]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,4,7,6.2499999999975,11.33992329762876,5,non_target,True
0,0,4,4,general,"[0.5, 0.5]","[0.27021174355166344, 0.7297882564483366]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.09999999999999998,0.26858562896842986,0.02734678679618287,1.4694439487727364,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.9592585983636475,0.719443948772736,True,5,7,6.999999999997501,12.809367246401496,5,non_target,True
0,1,3,2,general,"[0.5, 0.5]","[0.381654680919714, 0.618345319080286]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.125,0.31035596342330773,0.02734678679618287,1.7079538580208196,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.0495446296249833,0.8746205246874861,True,6,7,7.833333333330835,14.517321104422315,5,non_target,True
